what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.intro.quicklinks,1.0.300.v20180821-0700,"org.eclipse.ui.intro.quicklinks",1607738689209
started,bundle,org.eclipse.ui.intro.universal,3.3.300.v20180821-0700,"org.eclipse.ui.intro.universal",1607738689209
started,bundle,org.eclipse.ui.net,1.3.300.v20180827-1041,"org.eclipse.ui.net",1607738689210
started,bundle,org.eclipse.ui.themes,1.2.200.v20180828-1350,"org.eclipse.ui.themes",1607738689210
started,bundle,org.eclipse.ui.trace,1.1.200.v20180829-0709,"org.eclipse.ui.trace",1607738689312
started,bundle,org.eclipse.ui.views.log,1.2.300.v20180827-1331,"org.eclipse.ui.views.log",1607738689418
started,bundle,org.eclipse.ui.workbench,3.112.0.v20180906-1121,"org.eclipse.ui.workbench",1607738689534
started,bundle,org.eclipse.ui.workbench.texteditor,3.11.100.v20180824-1030,"org.eclipse.ui.workbench.texteditor",1607738689907
started,bundle,org.eclipse.update.configurator,3.4.100.v20180821-1913,"org.eclipse.update.configurator",1607738689907
started,bundle,org.eclipse.userstorage,1.1.0.v20170328-0205,"org.eclipse.userstorage",1607738689907
started,bundle,org.eclipse.userstorage.ui,1.0.2.v20170526-1605,"org.eclipse.userstorage.ui",1607738689908
started,bundle,org.eclipse.wst.common.core,1.2.0.v201802151734,"org.eclipse.wst.common.core",1607738689908
started,bundle,org.eclipse.wst.common.emf,1.2.600.v201803151712,"org.eclipse.wst.common.emf",1607738689909
started,bundle,org.eclipse.wst.common.frameworks,1.2.201.v201707201954,"org.eclipse.wst.common.frameworks",1607738689910
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.400.v201808012032,"org.eclipse.wst.common.project.facet.core",1607738689910
started,bundle,org.eclipse.wst.common.uriresolver,1.2.300.v201802151734,"org.eclipse.wst.common.uriresolver",1607738689910
started,bundle,org.eclipse.wst.sse.core,1.2.100.v201807090620,"org.eclipse.wst.sse.core",1607738689911
started,bundle,org.eclipse.wst.xml.core,1.2.100.v201808220605,"org.eclipse.wst.xml.core",1607738689912
started,bundle,org.hibernate.eclipse,5.1.4.v20170306-1242,"org.hibernate.eclipse",1607738689912
started,bundle,org.hibernate.eclipse.jdt.ui,5.1.4.v20170306-1242,"org.hibernate.eclipse.jdt.ui",1607738689913
started,bundle,org.jboss.tools.common,3.8.4.v20170316-1803,"org.jboss.tools.common",1607738689913
started,bundle,org.jboss.tools.common.core,3.8.4.v20170316-1803,"org.jboss.tools.common.core",1607738689914
started,bundle,org.jboss.tools.common.model,3.8.4.v20170316-1803,"org.jboss.tools.common.model",1607738689934
started,bundle,org.jboss.tools.common.model.ui,3.8.4.v20170316-1803,"org.jboss.tools.common.model.ui",1607738689962
started,bundle,org.jboss.tools.foundation.core,1.3.4.Final-v20170511-0227-B144,"org.jboss.tools.foundation.core",1607738689962
started,bundle,org.jboss.tools.hibernate.runtime.spi,5.1.4.v20170306-1242,"org.jboss.tools.hibernate.runtime.spi",1607738689963
started,bundle,org.jboss.tools.hibernate.xml,5.1.4.v20170306-1242,"org.jboss.tools.hibernate.xml",1607738689964
started,bundle,org.sonarlint.eclipse.cdt,4.3.0.12432,"org.sonarlint.eclipse.cdt",1607738689964
started,bundle,org.sonarlint.eclipse.core,4.3.0.12432,"org.sonarlint.eclipse.core",1607738689964
started,bundle,org.sonarlint.eclipse.jdt,4.3.0.12432,"org.sonarlint.eclipse.jdt",1607738689965
started,bundle,org.sonarlint.eclipse.m2e,4.3.0.12432,"org.sonarlint.eclipse.m2e",1607738689966
started,bundle,org.sonarlint.eclipse.ui,4.3.0.12432,"org.sonarlint.eclipse.ui",1607738689966
os,sysinfo,,,"win32",1607738689972
arch,sysinfo,,,"x86",1607738689972
ws,sysinfo,,,"win32",1607738689972
locale,sysinfo,,,"pt_BR",1607738689972
processors,sysinfo,,,"4",1607738689972
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1607738689972
java.runtime.version,sysinfo,,,"1.8.0_231-b11",1607738689972
java.specification.name,sysinfo,,,"Java Platform API Specification",1607738689972
java.specification.vendor,sysinfo,,,"Oracle Corporation",1607738689972
java.specification.version,sysinfo,,,"1.8",1607738689972
java.vendor,sysinfo,,,"Oracle Corporation",1607738689972
java.version,sysinfo,,,"1.8.0_231",1607738689972
java.vm.info,sysinfo,,,"mixed mode",1607738689972
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1607738689972
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1607738689972
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1607738689972
java.vm.specification.version,sysinfo,,,"1.8",1607738689972
java.vm.vendor,sysinfo,,,"Oracle Corporation",1607738689972
java.vm.version,sysinfo,,,"25.231-b11",1607738689972
started,bundle,org.eclipse.wst.web,1.2.0.v201802171654,"org.eclipse.wst.web",1607738690296
started,bundle,org.eclipse.m2e.wtp,1.4.0.20180606-2005,"org.eclipse.m2e.wtp",1607738690328
started,bundle,org.eclipse.m2e.wtp.jpa,1.4.0.20180606-2005,"org.eclipse.m2e.wtp.jpa",1607738690334
started,bundle,com.ibm.etools.maven.javaee.core,1.1.605.v20190912_1541,"com.ibm.etools.maven.javaee.core",1607738690433
started,bundle,org.jboss.tools.maven.hibernate,1.8.3.v20161214-0939,"org.jboss.tools.maven.hibernate",1607738690476
started,bundle,org.eclipse.m2e.wtp.jaxrs,1.4.0.20180606-2005,"org.eclipse.m2e.wtp.jaxrs",1607738690512
started,bundle,org.eclipse.mylyn.team.ui,3.24.2.v20180905-0014,"org.eclipse.mylyn.team.ui",1607738691327
started,bundle,org.eclipse.rse.services,4.5.0.201808290101,"org.eclipse.rse.services",1607738691561
started,bundle,org.eclipse.rse.core,4.5.0.201808290101,"org.eclipse.rse.core",1607738691590
started,bundle,org.eclipse.rse.ui,4.5.0.201808290101,"org.eclipse.rse.ui",1607738691713
started,bundle,org.eclipse.tips.ide,0.1.200.v20180821-0700,"org.eclipse.tips.ide",1607738691737
started,bundle,org.eclipse.ui.monitoring,1.1.300.v20180828-1350,"org.eclipse.ui.monitoring",1607738692515
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1607738692693
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1607738692849
started,bundle,org.jboss.tools.common.validation,3.8.4.v20170316-1803,"org.jboss.tools.common.validation",1607738693233
started,bundle,org.eclipse.wst.sse.ui,1.5.0.v201807252207,"org.eclipse.wst.sse.ui",1607738693246
started,bundle,org.eclipse.wst.validation,1.2.701.v201707142105,"org.eclipse.wst.validation",1607738693285
started,bundle,org.jboss.tools.foundation.checkup,1.3.4.v20170316-1803,"org.jboss.tools.foundation.checkup",1607738693648
started,bundle,org.jboss.tools.usage,2.2.4.v20170505-1848,"org.jboss.tools.usage",1607738693846
started,bundle,org.sf.feeling.decompiler.cfr,3.1.1.201811062102,"org.sf.feeling.decompiler.cfr",1607738694067
started,bundle,org.sf.feeling.decompiler.jad,3.1.1.201811062102,"org.sf.feeling.decompiler.jad",1607738694105
started,bundle,org.sf.feeling.decompiler.jd,3.1.1.201811062102,"org.sf.feeling.decompiler.jd",1607738694107
started,bundle,org.sf.feeling.decompiler.procyon,3.1.1.201811062102,"org.sf.feeling.decompiler.procyon",1607738694127
started,bundle,org.hibernate.eclipse.console,5.1.4.v20170315-1215,"org.hibernate.eclipse.console",1607738694467
started,bundle,org.eclipse.oomph.setup.sync,1.10.0.v20180706-1242,"org.eclipse.oomph.setup.sync",1607738697201
started,bundle,org.eclipse.userstorage.oauth,1.0.0.v20170526-1605,"org.eclipse.userstorage.oauth",1607738697206
started,bundle,org.eclipse.emf.edit,2.14.0.v20180823-0456,"org.eclipse.emf.edit",1607738697438
started,bundle,com.umlet.plugin,14.3.0,"com.umlet.plugin",1607738697517
started,bundle,org.eclipse.oomph.preferences,1.10.0.v20180706-1242,"org.eclipse.oomph.preferences",1607738697981
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.2.100.v20180822-1258,"org.eclipse.equinox.p2.artifact.repository",1607738698210
